bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
446875,1007,HB4001,4,Passed,2014-12-31,"Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).","Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).",0,,2014-12-31,"Assigned Pa 563'14 With Immediate Effect 2014 Addenda",https://legiscan.com/MI/bill/HB4001/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4001
569343,1007,HB5082,4,Passed,2014-12-31,"Family law; parenting time; parenting coordinator; create. Amends 1970 PA 91 (MCL 722.21 - 722.31) by adding sec. 7c.","Family law; parenting time; parenting coordinator; create. Amends 1970 PA 91 (MCL 722.21 - 722.31) by adding sec. 7c.",0,,2014-12-31,"Assigned Pa 526'14 With Immediate Effect 2014 Addenda",https://legiscan.com/MI/bill/HB5082/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5082
569337,1007,HB5083,1,Introduced,2013-10-16,"Property tax; delinquent taxes; definition of public property; provide for, and allow certain property to be transferred to a land bank under certain circumstances. Amends sec. 78m of 1893 PA 206 (MCL 211.78m).","Property tax; delinquent taxes; definition of public property; provide for, and allow certain property to be transferred to a land bank under certain circumstances. Amends sec. 78m of 1893 PA 206 (MCL 211.78m).",2830,"House Local Government",2013-10-17,"Printed Bill Filed 10/17/2013",https://legiscan.com/MI/bill/HB5083/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5083
569375,1007,HB5084,1,Introduced,2013-10-17,"Highways; name; portion of I-75; designate as the ""Michigan Military Veterans Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 71.","Highways; name; portion of I-75; designate as the ""Michigan Military Veterans Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 71.",2834,"House Transportation And Infrastructure",2013-10-22,"Printed Bill Filed 10/18/2013",https://legiscan.com/MI/bill/HB5084/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5084
569385,1007,HB5085,4,Passed,2014-07-16,"Weapons; safety and training; requirement for physical presence of parent or guardian during use of a pistol by a minor; provide exception. Amends sec. 2 of 1927 PA 372 (MCL 28.422).","Weapons; safety and training; requirement for physical presence of parent or guardian during use of a pistol by a minor; provide exception. Amends sec. 2 of 1927 PA 372 (MCL 28.422).",0,,2014-07-16,"Assigned Pa 201'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5085/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5085
569373,1007,HB5086,4,Passed,2013-12-31,"Individual income tax; property tax credit; calculation of credit for individuals who are blind; clarify. Amends sec. 522 of 1967 PA 281 (MCL 206.522).","Individual income tax; property tax credit; calculation of credit for individuals who are blind; clarify. Amends sec. 522 of 1967 PA 281 (MCL 206.522).",0,,2013-12-31,"Assigned Pa 206'13 With Immediate Effect 2013 Addenda",https://legiscan.com/MI/bill/HB5086/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5086
569655,1007,HB5087,1,Introduced,2013-10-22,"Law enforcement; reports; law enforcement officers to make certain notification concerning traffic crashes involving serious personal injury or death; require under certain circumstances. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 617b.","Law enforcement; reports; law enforcement officers to make certain notification concerning traffic crashes involving serious personal injury or death; require under certain circumstances. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 617b.",2827,"House Criminal Justice",2013-10-23,"Printed Bill Filed 10/23/2013",https://legiscan.com/MI/bill/HB5087/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5087
569674,1007,HB5088,1,Introduced,2013-10-22,"Law enforcement; other; reporting certain methamphetamine-related offenses to department of state police; require, and prohibit sale of ephedrine or pseudoephedrine to individual convicted of methamphetamine-related offense without a prescription. Amends sec. 7340a of 1978 PA 368 (MCL 333.7340a) & adds sec. 7340b. TIE BAR WITH: HB 5089'13","Law enforcement; other; reporting certain methamphetamine-related offenses to department of state police; require, and prohibit sale of ephedrine or pseudoephedrine to individual convicted of methamphetamine-related offense without a prescription. Amends sec. 7340a of 1978 PA 368 (MCL 333.7340a) & adds sec. 7340b. TIE BAR WITH: HB 5089'13",2827,"House Criminal Justice",2013-10-23,"Printed Bill Filed 10/23/2013",https://legiscan.com/MI/bill/HB5088/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5088
569665,1007,HB5089,4,Passed,2014-07-16,"Crimes; controlled substances; soliciting another person to purchase ephedrine or pseudoephedrine for the purpose of manufacturing methamphetamine; prohibit, and provide a penalty. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 7340c.","Crimes; controlled substances; soliciting another person to purchase ephedrine or pseudoephedrine for the purpose of manufacturing methamphetamine; prohibit, and provide a penalty. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 7340c.",0,,2014-07-16,"Assigned Pa 217'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5089/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5089
569713,1007,HB5090,4,Passed,2014-07-16,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of soliciting another person to purchase ephedrine or pseudoephedrine for the purpose of manufacturing methamphetamine; enact. Amends sec. 13m, ch. XVII of 1927 PA 175 (MCL 777.13m). TIE BAR WITH: HB 5089'13","Criminal procedure; sentencing guidelines; sentencing guidelines for crime of soliciting another person to purchase ephedrine or pseudoephedrine for the purpose of manufacturing methamphetamine; enact. Amends sec. 13m, ch. XVII of 1927 PA 175 (MCL 777.13m). TIE BAR WITH: HB 5089'13",0,,2014-07-16,"Assigned Pa 218'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5090/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5090
569693,1007,HB5091,5,Vetoed,2014-12-31,"Weapons; other; brandishing a firearm; exempt the carrying of a firearm that is holstered or carried on a sling. Amends sec. 234e of 1931 PA 328 (MCL 750.234e). TIE BAR WITH: HB 5092'13","Weapons; other; brandishing a firearm; exempt the carrying of a firearm that is holstered or carried on a sling. Amends sec. 234e of 1931 PA 328 (MCL 750.234e). TIE BAR WITH: HB 5092'13",0,,2014-12-31,"Vetoed By The Governor 12/30/2014 2014 Addenda",https://legiscan.com/MI/bill/HB5091/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5091
569703,1007,HB5092,1,Introduced,2013-10-22,"Weapons; other; definition of brandish; provide for. Amends sec. 222 of 1931 PA 328 (MCL 750.222). TIE BAR WITH: HB 5091'13","Weapons; other; definition of brandish; provide for. Amends sec. 222 of 1931 PA 328 (MCL 750.222). TIE BAR WITH: HB 5091'13",0,,2014-04-23,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/HB5092/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5092
569684,1007,HB5093,1,Introduced,2013-10-22,"Elections; other; use of filing fee for office of state senator or representative; modify. Amends sec. 163 of 1954 PA 116 (MCL 168.163).","Elections; other; use of filing fee for office of state senator or representative; modify. Amends sec. 163 of 1954 PA 116 (MCL 168.163).",2828,"House Elections And Ethics",2013-10-23,"Printed Bill Filed 10/23/2013",https://legiscan.com/MI/bill/HB5093/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5093
569791,1007,HB5094,1,Introduced,2013-10-23,"Health facilities; hospitals; charge description master; require to post on hospital's website. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21517.","Health facilities; hospitals; charge description master; require to post on hospital's website. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21517.",894,"House Insurance",2013-10-24,"Printed Bill Filed 10/24/2013",https://legiscan.com/MI/bill/HB5094/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5094
569804,1007,HB5095,1,Introduced,2013-10-23,"Animals; animal shelters; pet shop, dog pound, and animal shelters act; modify to include large-scale commercial dog breeders and to make other general revisions. Amends title & secs. 1, 5a, 6, 7 & 9a of 1969 PA 287 (MCL 287.331 et seq.); adds secs. 8b & 8c & repeals secs. 8a & 9 of 1969 PA 287 (MCL 287.338a & 287.339).","Animals; animal shelters; pet shop, dog pound, and animal shelters act; modify to include large-scale commercial dog breeders and to make other general revisions. Amends title & secs. 1, 5a, 6, 7 & 9a of 1969 PA 287 (MCL 287.331 et seq.); adds secs. 8b & 8c & repeals secs. 8a & 9 of 1969 PA 287 (MCL 287.338a & 287.339).",897,"Senate Agriculture And Bioeconomy",2014-12-09,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/HB5095/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5095
569817,1007,HB5096,1,Introduced,2013-10-23,"Counties; boards and commissions; permit fee required for working within the right-of-way of a county road; clarify limits. Amends sec. 19b, ch. IV of 1909 PA 283 (MCL 224.19b).","Counties; boards and commissions; permit fee required for working within the right-of-way of a county road; clarify limits. Amends sec. 19b, ch. IV of 1909 PA 283 (MCL 224.19b).",898,"House Energy And Technology",2013-10-24,"Printed Bill Filed 10/24/2013",https://legiscan.com/MI/bill/HB5096/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5096
569829,1007,HB5097,4,Passed,2014-10-22,"Labor; arbitration; limitation on wage increases during collective bargaining agreement negotiations; provide for exceptions. Amends sec. 15b of 1947 PA 336 (MCL 423.215b).","Labor; arbitration; limitation on wage increases during collective bargaining agreement negotiations; provide for exceptions. Amends sec. 15b of 1947 PA 336 (MCL 423.215b).",0,,2014-10-22,"Assigned Pa 322'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5097/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5097
569784,1007,HB5098,1,Introduced,2013-10-23,"State financing and management; bonds; qualifying refunding bonds; provide for a school district to recalculate its millage levy. Amends sec. 3 of 2005 PA 92 (MCL 388.1923).","State financing and management; bonds; qualifying refunding bonds; provide for a school district to recalculate its millage levy. Amends sec. 3 of 2005 PA 92 (MCL 388.1923).",2829,"House Financial Liability Reform",2013-10-24,"Printed Bill Filed 10/24/2013",https://legiscan.com/MI/bill/HB5098/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5098
569824,1007,HB5099,1,Introduced,2013-10-23,"State financing and management; bonds; qualification of refunding bonds; revise for schools that will not meet their final mandatory repayment date. Amends sec. 7 of 2005 PA 92 (MCL 388.1927).","State financing and management; bonds; qualification of refunding bonds; revise for schools that will not meet their final mandatory repayment date. Amends sec. 7 of 2005 PA 92 (MCL 388.1927).",2829,"House Financial Liability Reform",2013-10-24,"Printed Bill Filed 10/24/2013",https://legiscan.com/MI/bill/HB5099/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5099
569810,1007,HB5100,1,Introduced,2013-10-23,"State financing and management; bonds; qualification for school bond loan fund; expand to require certification that certain individuals have participated in a financial training program regarding qualified bonds. Amends sec. 5 of 2005 PA 92 (MCL 388.1925).","State financing and management; bonds; qualification for school bond loan fund; expand to require certification that certain individuals have participated in a financial training program regarding qualified bonds. Amends sec. 5 of 2005 PA 92 (MCL 388.1925).",2829,"House Financial Liability Reform",2013-10-24,"Printed Bill Filed 10/24/2013",https://legiscan.com/MI/bill/HB5100/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5100
570090,1007,HB5101,1,Introduced,2013-10-29,"Traffic control; other; smoking in vehicle with a minor present; prohibit, and provide penalty. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 676c.","Traffic control; other; smoking in vehicle with a minor present; prohibit, and provide penalty. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 676c.",821,"House Judiciary",2013-10-30,"Printed Bill Filed 10/30/2013",https://legiscan.com/MI/bill/HB5101/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5101
570081,1007,HB5102,1,Introduced,2013-10-29,"Property tax; other; requirement of hard copy of tax rolls; eliminate if maintained on computerized database. Amends sec. 42a of 1893 PA 206 (MCL 211.42a).","Property tax; other; requirement of hard copy of tax rolls; eliminate if maintained on computerized database. Amends sec. 42a of 1893 PA 206 (MCL 211.42a).",1784,"Senate Local Government And Elections",2014-01-08,"Referred To Committee On Local Government And Elections",https://legiscan.com/MI/bill/HB5102/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5102
570080,1007,HB5103,4,Passed,2013-12-31,"Recreation; trails; terms of snowmobile advisory council members; stagger. Amends sec. 72110 of 1994 PA 451 (MCL 324.72110).","Recreation; trails; terms of snowmobile advisory council members; stagger. Amends sec. 72110 of 1994 PA 451 (MCL 324.72110).",0,,2013-12-31,"Assigned Pa 248'13 With Immediate Effect 2013 Addenda",https://legiscan.com/MI/bill/HB5103/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5103
570070,1007,HB5104,1,Introduced,2013-10-29,"Health; medical marihuana; marihuana infused products; allow. Amends secs. 3, 4, 7 & 8 of 2008 IL 1 (MCL 333.26423 et seq.).","Health; medical marihuana; marihuana infused products; allow. Amends secs. 3, 4, 7 & 8 of 2008 IL 1 (MCL 333.26423 et seq.).",0,,2014-08-13,"Referred To Committee Of The Whole With Substitute S-1",https://legiscan.com/MI/bill/HB5104/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5104
570085,1007,HB5105,1,Introduced,2013-10-29,"Torts; liability; emergency care under the Michigan boxing and mixed martial arts act; provide protection from liability. Amends 1963 PA 17 (MCL 691.1501 - 691.1507) by adding sec. 1508. TIE BAR WITH: SB 0362'13","Torts; liability; emergency care under the Michigan boxing and mixed martial arts act; provide protection from liability. Amends 1963 PA 17 (MCL 691.1501 - 691.1507) by adding sec. 1508. TIE BAR WITH: SB 0362'13",895,"House Regulatory Reform",2013-10-30,"Printed Bill Filed 10/30/2013",https://legiscan.com/MI/bill/HB5105/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5105
570082,1007,HB5106,1,Introduced,2013-10-29,"Insurance; other; automobile theft prevention authority; increase, and expand assessment. Amends sec. 6107 of 1956 PA 218 (MCL 500.6107).","Insurance; other; automobile theft prevention authority; increase, and expand assessment. Amends sec. 6107 of 1956 PA 218 (MCL 500.6107).",894,"House Insurance",2013-10-30,"Printed Bill Filed 10/30/2013",https://legiscan.com/MI/bill/HB5106/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5106
570078,1007,HB5107,4,Passed,2014-10-22,"Natural resources; inland lakes; repair or replacement of a failed seawall; provide for a minor permit category. Amends secs. 30101 & 30105 of 1994 PA 451 (MCL 324.30101 & 324.30105).","Natural resources; inland lakes; repair or replacement of a failed seawall; provide for a minor permit category. Amends secs. 30101 & 30105 of 1994 PA 451 (MCL 324.30101 & 324.30105).",0,,2014-10-22,"Assigned Pa 351'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5107/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5107
570086,1007,HB5108,1,Introduced,2013-10-29,"Crimes; other; resale of event tickets at higher or lower prices; allow. Amends sec. 465 of 1931 PA 328 (MCL 750.465).","Crimes; other; resale of event tickets at higher or lower prices; allow. Amends sec. 465 of 1931 PA 328 (MCL 750.465).",838,"Senate Government Operations",2014-03-04,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB5108/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5108
570074,1007,HB5109,1,Introduced,2013-10-29,"Public utilities; electric utilities; sale of electricity by a campground or marina providing separate meters to customers; provide as reimbursement. Amends sec. 10q of 1939 PA 3 (MCL 460.10q).","Public utilities; electric utilities; sale of electricity by a campground or marina providing separate meters to customers; provide as reimbursement. Amends sec. 10q of 1939 PA 3 (MCL 460.10q).",2847,"House Tourism",2013-10-30,"Printed Bill Filed 10/30/2013",https://legiscan.com/MI/bill/HB5109/2013,http://legislature.mi.gov/doc.aspx?2013-HB-5109
