bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
224250,114,HB4001,1,Introduced,2011-01-13,"Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).","Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).",825,"House Tax Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4001/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4001
314571,114,HB4439,1,Introduced,2011-03-15,"Weapons; firearms; weapon-free zones; amend provisions in Michigan penal code to include libraries. Amends sec. 234d of 1931 PA 328 (MCL 750.234d).","Weapons; firearms; weapon-free zones; amend provisions in Michigan penal code to include libraries. Amends sec. 234d of 1931 PA 328 (MCL 750.234d).",821,"House Judiciary",2011-03-16,"Printed Bill Filed 03/16/2011",https://legiscan.com/MI/bill/HB4439/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4439
302816,114,HB4440,1,Introduced,2011-03-15,"Torts; product liability; limitation on liability for drugs that have been approved by federal food and drug administration; rescind. Amends sec. 2946 of 1961 PA 236 (MCL 600.2946).","Torts; product liability; limitation on liability for drugs that have been approved by federal food and drug administration; rescind. Amends sec. 2946 of 1961 PA 236 (MCL 600.2946).",0,,2011-10-05,"Motion To Discharge Committee Postponed For Day",https://legiscan.com/MI/bill/HB4440/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4440
304109,114,HB4441,4,Passed,2011-06-08,"Health facilities; certificate of need; requirements applicable to hospitals providing extended care services through swing beds; eliminate requirement to transfer patient to other bed within a 50-mile radius, require a discharge plan, and provide other general amendments. Amends secs. 22208 & 22210 of 1978 PA 368 (MCL 333.22208 & 333.22210).","Health facilities; certificate of need; requirements applicable to hospitals providing extended care services through swing beds; eliminate requirement to transfer patient to other bed within a 50-mile radius, require a discharge plan, and provide other general amendments. Amends secs. 22208 & 22210 of 1978 PA 368 (MCL 333.22208 & 333.22210).",0,,2011-06-08,"Assigned Pa 51'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4441/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4441
304441,114,HB4442,4,Passed,2011-06-08,"Administrative procedure; rules; definition of rule; revise to reflect elimination of state law regarding federal swing-bed program. Amends sec. 7 of 1969 PA 306 (MCL 24.407). TIE BAR WITH: HB 4441'11","Administrative procedure; rules; definition of rule; revise to reflect elimination of state law regarding federal swing-bed program. Amends sec. 7 of 1969 PA 306 (MCL 24.407). TIE BAR WITH: HB 4441'11",0,,2011-06-08,"Assigned Pa 52'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4442/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4442
306578,114,HB4443,4,Passed,2011-06-08,"Human services; medical services; medicaid payments for swing-bed services; revise reference to reflect elimination of state law regarding the federal program. Amends sec. 109 of 1939 PA 280 (MCL 400.109). TIE BAR WITH: HB 4441'11","Human services; medical services; medicaid payments for swing-bed services; revise reference to reflect elimination of state law regarding the federal program. Amends sec. 109 of 1939 PA 280 (MCL 400.109). TIE BAR WITH: HB 4441'11",0,,2011-06-08,"Assigned Pa 53'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4443/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4443
303646,114,HB4444,1,Introduced,2011-03-15,"State financing and management; budget; fiscal year calendar; revise. Amends sec. 491 of 1984 PA 431 (MCL 18.1491).","State financing and management; budget; fiscal year calendar; revise. Amends sec. 491 of 1984 PA 431 (MCL 18.1491).",889,"House Appropriations",2011-03-16,"Printed Bill Filed 03/16/2011",https://legiscan.com/MI/bill/HB4444/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4444
319346,114,HB4445,4,Passed,2012-02-28,"Appropriations; supplemental; school aid supplemental including distressed district student transition grants; provide for fiscal year 2011-2012. Amends secs. 6, 11, 11a, 11m, 22a, 22b, 24a, 24c, 26b, 51a, 51c, 74, 94a & 104 of 1979 PA 94 (MCL 388.1606 et seq.) & adds secs. 11q, 22h & 32g.","Appropriations; supplemental; school aid supplemental including distressed district student transition grants; provide for fiscal year 2011-2012. Amends secs. 6, 11, 11a, 11m, 22a, 22b, 24a, 24c, 26b, 51a, 51c, 74, 94a & 104 of 1979 PA 94 (MCL 388.1606 et seq.) & adds secs. 11q, 22h & 32g.",0,,2012-02-28,"Assigned Pa 29'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4445/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4445
314524,114,HB4446,4,Passed,2012-12-31,"Property tax; principal residence exemption; filing deadline and proration exemption; provide for. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).","Property tax; principal residence exemption; filing deadline and proration exemption; provide for. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).",0,,2012-12-31,"Assigned Pa 524'12 With Immediate Effect 2012 Addenda",https://legiscan.com/MI/bill/HB4446/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4446
309059,114,HB4447,1,Introduced,2011-03-16,"Health; smoking; smoking in an outdoor patio area of a food service establishment; allow. Amends sec. 12905 of 1978 PA 368 (MCL 333.12905).","Health; smoking; smoking in an outdoor patio area of a food service establishment; allow. Amends sec. 12905 of 1978 PA 368 (MCL 333.12905).",895,"House Regulatory Reform",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4447/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4447
318567,114,HB4448,1,Introduced,2011-03-16,"Employment security; administration; bureau of worker's and unemployment compensation; establish fraud control fund. Amends sec. 10 of 1936 (Ex Sess) PA 1 (MCL 421.10). TIE BAR WITH: HB 4449'11, HB 4450'11, HB 4451'11","Employment security; administration; bureau of worker's and unemployment compensation; establish fraud control fund. Amends sec. 10 of 1936 (Ex Sess) PA 1 (MCL 421.10). TIE BAR WITH: HB 4449'11, HB 4450'11, HB 4451'11",817,"House Commerce",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4448/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4448
311877,114,HB4449,1,Introduced,2011-03-16,"Employment security; administration; disposition of interest collected on improper benefits; provide for. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: HB 4448'11, HB 4450'11, HB 4451'11","Employment security; administration; disposition of interest collected on improper benefits; provide for. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: HB 4448'11, HB 4450'11, HB 4451'11",817,"House Commerce",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4449/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4449
302459,114,HB4450,1,Introduced,2011-03-16,"Employment security; administration; sanctions for violators; revise disposition of proceeds. Amends sec. 54 of 1936 (Ex Sess) PA 1 (MCL 421.54). TIE BAR WITH: HB 4448'11, HB 4449'11, HB 4451'11","Employment security; administration; sanctions for violators; revise disposition of proceeds. Amends sec. 54 of 1936 (Ex Sess) PA 1 (MCL 421.54). TIE BAR WITH: HB 4448'11, HB 4449'11, HB 4451'11",817,"House Commerce",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4450/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4450
313066,114,HB4451,1,Introduced,2011-03-16,"Employment security; administration; disposition of certain interest; provide for. Amends sec. 15 of 1936 (Ex Sess) PA 1 (MCL 421.15). TIE BAR WITH: HB 4448'11, HB 4449'11, HB 4450'11","Employment security; administration; disposition of certain interest; provide for. Amends sec. 15 of 1936 (Ex Sess) PA 1 (MCL 421.15). TIE BAR WITH: HB 4448'11, HB 4449'11, HB 4450'11",817,"House Commerce",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4451/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4451
305065,114,HB4452,4,Passed,2011-11-10,"Employment security; benefits; eligibility of educational contractor employees; revise. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).","Employment security; benefits; eligibility of educational contractor employees; revise. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).",0,,2011-11-10,"Assigned Pa 216'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4452/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4452
300253,114,HB4453,1,Introduced,2011-03-16,"Local government; public services; public entities competing against private competition; prohibit under certain circumstances. Creates new act.","Local government; public services; public entities competing against private competition; prohibit under certain circumstances. Creates new act.",1733,"House Oversight, Reform, And Ethics",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4453/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4453
300609,114,HB4454,1,Introduced,2011-03-16,"Insurance; health; coverage for off-label use of approved drugs; modify. Amends sec. 3406q of 1956 PA 218 (MCL 500.3406q).","Insurance; health; coverage for off-label use of approved drugs; modify. Amends sec. 3406q of 1956 PA 218 (MCL 500.3406q).",892,"House Health Policy",2011-03-17,"Printed Bill Filed 03/17/2011",https://legiscan.com/MI/bill/HB4454/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4454
310087,114,HB4455,4,Passed,2012-07-18,"Insurance; no-fault; duties of the assigned claims facility; transfer to Michigan automobile insurance placement facility and transfer duties regarding self-insurers from the secretary of state to the insurance commissioner. Amends secs. 1910, 3171, 3172, 3173a, 3174, 3175, 3320 & 3330 of 1956 PA 218 (MCL 500.1910 et seq.); adds secs. 3101d & 3178 & repeals sec. 531 of 1949 PA 300 (MCL 257.531).","Insurance; no-fault; duties of the assigned claims facility; transfer to Michigan automobile insurance placement facility and transfer duties regarding self-insurers from the secretary of state to the insurance commissioner. Amends secs. 1910, 3171, 3172, 3173a, 3174, 3175, 3320 & 3330 of 1956 PA 218 (MCL 500.1910 et seq.); adds secs. 3101d & 3178 & repeals sec. 531 of 1949 PA 300 (MCL 257.531).",0,,2012-07-18,"Assigned Pa 204'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4455/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4455
314323,114,HB4456,4,Passed,2011-07-27,"Cemeteries and funerals; burial or cremation; liens on crematoriums; allow under certain circumstances. Amends sec. 6 of 1915 PA 58 (MCL 456.206) & repeals sec. 4 of 1915 PA 58 (MCL 456.204).","Cemeteries and funerals; burial or cremation; liens on crematoriums; allow under certain circumstances. Amends sec. 6 of 1915 PA 58 (MCL 456.206) & repeals sec. 4 of 1915 PA 58 (MCL 456.204).",0,,2011-07-27,"Assigned Pa 112'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4456/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4456
317763,114,HB4457,1,Introduced,2011-03-17,"Liquor; licenses; inventory on premises; modify for licensees operating motor fuel pumps. Amends sec. 541 of 1998 PA 58 (MCL 436.1541).","Liquor; licenses; inventory on premises; modify for licensees operating motor fuel pumps. Amends sec. 541 of 1998 PA 58 (MCL 436.1541).",895,"House Regulatory Reform",2011-03-22,"Printed Bill Filed 03/18/2011",https://legiscan.com/MI/bill/HB4457/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4457
315469,114,HB4458,4,Passed,2011-10-19,"Public employees and officers; ethics; dual positions in municipalities of 3,000 or less; permit for fire chief. Amends sec. 3 of 1978 PA 566 (MCL 15.183).","Public employees and officers; ethics; dual positions in municipalities of 3,000 or less; permit for fire chief. Amends sec. 3 of 1978 PA 566 (MCL 15.183).",0,,2011-10-19,"Assigned Pa 196'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4458/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4458
303544,114,HB4459,1,Introduced,2011-03-22,"Higher education; tuition; educational assistance for entrepreneurial courses and training; provide. Creates new act.","Higher education; tuition; educational assistance for entrepreneurial courses and training; provide. Creates new act.",818,"House Education",2011-03-23,"Printed Bill Filed 03/23/2011",https://legiscan.com/MI/bill/HB4459/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4459
306737,114,HB4460,1,Introduced,2011-03-22,"Income tax; home heating credit; amount of funding for weatherization; modify. Amends sec. 527a of 1967 PA 281 (MCL 206.527a).","Income tax; home heating credit; amount of funding for weatherization; modify. Amends sec. 527a of 1967 PA 281 (MCL 206.527a).",825,"House Tax Policy",2011-03-23,"Printed Bill Filed 03/23/2011",https://legiscan.com/MI/bill/HB4460/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4460
317202,114,HB4461,1,Introduced,2011-03-22,"Public employees and officers; ethics; financial disclosure report; require certain candidates for elective office and state and local officials to file. Creates new act.","Public employees and officers; ethics; financial disclosure report; require certain candidates for elective office and state and local officials to file. Creates new act.",0,,2012-03-29,"Re-referred To Committee On Redistricting And Elections",https://legiscan.com/MI/bill/HB4461/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4461
319279,114,HB4462,4,Passed,2011-10-25,"Crimes; forgery; forging or uttering and publishing a real estate document; prohibit, and provide for penalties and remedies. Amends secs. 248 & 249 of 1931 PA 328 (MCL 750.248 & 750.249) & adds secs. 248b & 249b.","Crimes; forgery; forging or uttering and publishing a real estate document; prohibit, and provide for penalties and remedies. Amends secs. 248 & 249 of 1931 PA 328 (MCL 750.248 & 750.249) & adds secs. 248b & 249b.",0,,2011-10-25,"Assigned Pa 206'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4462/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4462
310470,114,HB4463,1,Introduced,2011-03-22,"Health; pharmaceuticals; eligibility to be a primary caregiver for patient's medical use of marihuana; prohibit for individuals who have been convicted of any felony. Amends sec. 3 of 2008 IL 1 (MCL 333.26423).","Health; pharmaceuticals; eligibility to be a primary caregiver for patient's medical use of marihuana; prohibit for individuals who have been convicted of any felony. Amends sec. 3 of 2008 IL 1 (MCL 333.26423).",821,"House Judiciary",2011-03-23,"Printed Bill Filed 03/23/2011",https://legiscan.com/MI/bill/HB4463/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4463
315665,114,HB4464,1,Introduced,2011-03-22,"Holidays; other; patriot week in Michigan; designate. Creates new act.","Holidays; other; patriot week in Michigan; designate. Creates new act.",838,"Senate Government Operations",2011-07-13,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB4464/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4464
301979,114,HB4465,1,Introduced,2011-03-22,"Education; teachers; teacher engaging in a prohibited strike; require suspension of teaching certificate. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1535b. TIE BAR WITH: HB 4466'11","Education; teachers; teacher engaging in a prohibited strike; require suspension of teaching certificate. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1535b. TIE BAR WITH: HB 4466'11",818,"House Education",2011-03-23,"Printed Bill Filed 03/23/2011",https://legiscan.com/MI/bill/HB4465/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4465
309195,114,HB4466,1,Introduced,2011-03-22,"Labor; public service employment; changes in provisions concerning teacher strikes; provide for. Amends secs. 2a & 6 of 1947 PA 336 (MCL 423.202a & 423.206).","Labor; public service employment; changes in provisions concerning teacher strikes; provide for. Amends secs. 2a & 6 of 1947 PA 336 (MCL 423.202a & 423.206).",0,,2011-04-27,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4466/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4466
311422,114,HB4467,1,Introduced,2011-03-22,"Public employees and officers; compensation and benefits; legislators' health insurance cost sharing; require. Creates new act.","Public employees and officers; compensation and benefits; legislators' health insurance cost sharing; require. Creates new act.",1733,"House Oversight, Reform, And Ethics",2011-03-23,"Printed Bill Filed 03/23/2011",https://legiscan.com/MI/bill/HB4467/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4467
