bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
86852,36,HB4001,1,Introduced,2009-01-22,"Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).","Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).",825,"House Tax Policy",2009-01-27,"Printed Bill Filed 01/23/2009",https://legiscan.com/MI/bill/HB4001/2009,http://legislature.mi.gov/doc.aspx?2009-HB-4001
87959,36,HB5108,1,Introduced,2009-06-16,"Worker's compensation; benefits; coverage or reimbursement for chiropractic service; limit. Amends sec. 315 of 1969 PA 317 (MCL 418.315).","Worker's compensation; benefits; coverage or reimbursement for chiropractic service; limit. Amends sec. 315 of 1969 PA 317 (MCL 418.315).",894,"House Insurance",2009-06-17,"Printed Bill Filed 06/17/2009",https://legiscan.com/MI/bill/HB5108/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5108
87960,36,HB5109,1,Introduced,2009-06-16,"Insurance; health; coverage or reimbursement for chiropractic service; limit. Amends secs. 3107b, 3405, 3475 & 3631 of 1956 PA 218 (MCL 500.3107b et seq.).","Insurance; health; coverage or reimbursement for chiropractic service; limit. Amends secs. 3107b, 3405, 3475 & 3631 of 1956 PA 218 (MCL 500.3107b et seq.).",894,"House Insurance",2009-06-17,"Printed Bill Filed 06/17/2009",https://legiscan.com/MI/bill/HB5109/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5109
87961,36,HB5110,1,Introduced,2009-06-16,"Property tax; principal residence exemption; eligibility for principal residence exemption; expand. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).","Property tax; principal residence exemption; eligibility for principal residence exemption; expand. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc).",825,"House Tax Policy",2009-06-17,"Printed Bill Filed 06/17/2009",https://legiscan.com/MI/bill/HB5110/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5110
87962,36,HB5111,1,Introduced,2009-06-17,"Natural resources; gas and oil; restrictions on drilling of oil and gas wells in residential areas; provide for. Amends secs. 61506 & 61506b of 1994 PA 451 (MCL 324.61506 & 324.61506b) & adds sec. 61506d.","Natural resources; gas and oil; restrictions on drilling of oil and gas wells in residential areas; provide for. Amends secs. 61506 & 61506b of 1994 PA 451 (MCL 324.61506 & 324.61506b) & adds sec. 61506d.",820,"House Great Lakes And Environment",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5111/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5111
87963,36,HB5112,1,Introduced,2009-06-17,"Michigan business tax; credit; qualification for small business alternative credit; eliminate application of rules of attribution to shareholders. Amends sec. 417 of 2007 PA 36 (MCL 208.1417).","Michigan business tax; credit; qualification for small business alternative credit; eliminate application of rules of attribution to shareholders. Amends sec. 417 of 2007 PA 36 (MCL 208.1417).",825,"House Tax Policy",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5112/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5112
87964,36,HB5113,1,Introduced,2009-06-17,"Education; graduation requirements; revision of high school graduation requirements to be consistent with ""NCAA Division 1 16 Core-Course Rule""; provide for. Amends secs. 1278a & 1278b of 1976 PA 451 (MCL 380.1278a & 380.1278b).","Education; graduation requirements; revision of high school graduation requirements to be consistent with ""NCAA Division 1 16 Core-Course Rule""; provide for. Amends secs. 1278a & 1278b of 1976 PA 451 (MCL 380.1278a & 380.1278b).",818,"House Education",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5113/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5113
87965,36,HB5114,1,Introduced,2009-06-17,"Family law; child custody; joint custody; mandate in every custody dispute between parents except in certain circumstances. Amends sec. 6a of 1970 PA 91 (MCL 722.26a).","Family law; child custody; joint custody; mandate in every custody dispute between parents except in certain circumstances. Amends sec. 6a of 1970 PA 91 (MCL 722.26a).",821,"House Judiciary",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5114/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5114
87966,36,HB5115,1,Introduced,2009-06-17,"Economic development; other; regional convention facility authority act effective date; modify. Amends sec. 19 of 2008 PA 554 (MCL 141.1369).","Economic development; other; regional convention facility authority act effective date; modify. Amends sec. 19 of 2008 PA 554 (MCL 141.1369).",895,"House Regulatory Reform",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5115/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5115
87967,36,HB5116,1,Introduced,2009-06-17,"Economic development; other; regional convention facility authority act definition of a qualified city; modify. Amends sec. 5 of 2008 PA 554 (MCL 141.1355).","Economic development; other; regional convention facility authority act definition of a qualified city; modify. Amends sec. 5 of 2008 PA 554 (MCL 141.1355).",895,"House Regulatory Reform",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5116/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5116
87968,36,HB5117,1,Introduced,2009-06-17,"Economic development; other; regional convention facility authority act powers; modify. Amends sec. 29 of 2008 PA 554 (MCL 141.1379).","Economic development; other; regional convention facility authority act powers; modify. Amends sec. 29 of 2008 PA 554 (MCL 141.1379).",895,"House Regulatory Reform",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5117/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5117
87969,36,HB5118,1,Introduced,2009-06-17,"State financing and management; funds; health and safety fund; modify. Amends sec. 5 of 1987 PA 264 (MCL 141.475).","State financing and management; funds; health and safety fund; modify. Amends sec. 5 of 1987 PA 264 (MCL 141.475).",895,"House Regulatory Reform",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5118/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5118
87970,36,HB5119,1,Introduced,2009-06-17,"Economic development; other; regional convention facility authority act challenges to creation or transfer; modify. Amends sec. 7 of 2008 PA 554 (MCL 141.1357).","Economic development; other; regional convention facility authority act challenges to creation or transfer; modify. Amends sec. 7 of 2008 PA 554 (MCL 141.1357).",895,"House Regulatory Reform",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5119/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5119
87971,36,HB5120,4,Passed,2009-12-08,"Taxation; hotel-motel tax; state convention facilities development act; modify distribution of funds. Amends sec. 10 of 1985 PA 106 (MCL 207.630).","Taxation; hotel-motel tax; state convention facilities development act; modify distribution of funds. Amends sec. 10 of 1985 PA 106 (MCL 207.630).",0,,2009-12-08,"Assigned Pa 156'09 With Immediate Effect",https://legiscan.com/MI/bill/HB5120/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5120
87972,36,HB5121,1,Introduced,2009-06-17,"Gaming; bingo and charitable gaming; millionaire parties conducted by nonmembers of charities; increase fees and provide for expedited license. Amends secs. 3a & 4a of 1972 PA 382 (MCL 432.103a & 432.104a) & adds sec. 4b.","Gaming; bingo and charitable gaming; millionaire parties conducted by nonmembers of charities; increase fees and provide for expedited license. Amends secs. 3a & 4a of 1972 PA 382 (MCL 432.103a & 432.104a) & adds sec. 4b.",833,"Senate Economic Development & Regulatory Reform",2010-04-20,"Referred To Committee On Economic Development And Regulatory Reform",https://legiscan.com/MI/bill/HB5121/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5121
87973,36,HB5122,4,Passed,2009-09-09,"Highways; signs; billboard permits; modify. Amends secs. 2, 7, 7a, 11a, 17, 18 & 21 of 1972 PA 106 (MCL 252.302 et seq.).","Highways; signs; billboard permits; modify. Amends secs. 2, 7, 7a, 11a, 17, 18 & 21 of 1972 PA 106 (MCL 252.302 et seq.).",0,,2009-09-09,"Assigned Pa 86'09 With Immediate Effect",https://legiscan.com/MI/bill/HB5122/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5122
87974,36,HB5123,1,Introduced,2009-06-17,"Courts; judges; magistrates; require to be licensed attorneys. Amends sec. 8507 of 1961 PA 236 (MCL 600.8507).","Courts; judges; magistrates; require to be licensed attorneys. Amends sec. 8507 of 1961 PA 236 (MCL 600.8507).",821,"House Judiciary",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5123/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5123
87975,36,HB5124,1,Introduced,2009-06-17,"Law enforcement; other; possession and operation of electrical devices designed to temporarily incapacitate persons; allow for reserve peace officers, auxiliary officers, and reserve officers. Amends sec. 224a of 1931 PA 328 (MCL 750.224a).","Law enforcement; other; possession and operation of electrical devices designed to temporarily incapacitate persons; allow for reserve peace officers, auxiliary officers, and reserve officers. Amends sec. 224a of 1931 PA 328 (MCL 750.224a).",821,"House Judiciary",2009-06-18,"Printed Bill Filed 06/18/2009",https://legiscan.com/MI/bill/HB5124/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5124
87976,36,HB5125,1,Introduced,2009-06-18,"Health; abortion; gender-based abortions; prohibit. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226) & adds secs. 17015a & 17515a.","Health; abortion; gender-based abortions; prohibit. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226) & adds secs. 17015a & 17515a.",892,"House Health Policy",2009-06-23,"Printed Bill Filed 06/19/2009",https://legiscan.com/MI/bill/HB5125/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5125
87977,36,HB5126,4,Passed,2009-10-01,"Mental health; community mental health; provision relating to carryforward of operating margin; extend sunset. Amends sec. 226 of 1974 PA 258 (MCL 330.1226).","Mental health; community mental health; provision relating to carryforward of operating margin; extend sunset. Amends sec. 226 of 1974 PA 258 (MCL 330.1226).",0,,2009-10-01,"Assigned Pa 103'09 With Immediate Effect",https://legiscan.com/MI/bill/HB5126/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5126
87978,36,HB5127,4,Passed,2009-10-15,"Agriculture; animals; establishment of care standards; provide for certain animals and create remedies. Amends 1988 PA 466 (MCL 287.701 - 287.745) by adding sec. 46.","Agriculture; animals; establishment of care standards; provide for certain animals and create remedies. Amends 1988 PA 466 (MCL 287.701 - 287.745) by adding sec. 46.",0,,2009-10-15,"Assigned Pa 117'09",https://legiscan.com/MI/bill/HB5127/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5127
87979,36,HB5128,1,Introduced,2009-06-23,"Agriculture; animals; animal care advisory council; create. Amends sec. 3 of 1988 PA 466 (MCL 287.703) & adds sec. 7a. TIE BAR WITH: HB 5127'09","Agriculture; animals; animal care advisory council; create. Amends sec. 3 of 1988 PA 466 (MCL 287.703) & adds sec. 7a. TIE BAR WITH: HB 5127'09",0,,2009-10-15,"Re-referred To Committee On Agriculture",https://legiscan.com/MI/bill/HB5128/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5128
87980,36,HB5129,1,Introduced,2009-06-23,"Criminal procedure; sentencing guidelines; sentencing guideline for crime of transporting human embryo created through human cloning; provide for. Amends sec. 16v, ch. XVII of 1927 PA 175 (MCL 777.16v). TIE BAR WITH: HB 5130'09","Criminal procedure; sentencing guidelines; sentencing guideline for crime of transporting human embryo created through human cloning; provide for. Amends sec. 16v, ch. XVII of 1927 PA 175 (MCL 777.16v). TIE BAR WITH: HB 5130'09",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5129/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5129
87981,36,HB5130,1,Introduced,2009-06-23,"Crimes; other; transportation of human embryo created through human cloning process; prohibit and provide penalties. Amends sec. 430a of 1931 PA 328 (MCL 750.430a).","Crimes; other; transportation of human embryo created through human cloning process; prohibit and provide penalties. Amends sec. 430a of 1931 PA 328 (MCL 750.430a).",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5130/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5130
87982,36,HB5131,1,Introduced,2009-06-23,"Health; research; stem cell research; allow, establish procedures for research and donations, prohibit mixing of human and animal embryos, establish requirements for conducting research, and require certain reports. Amends secs. 2685, 2690, 2691 & 2692 of 1978 PA 368 (MCL 333.2685 et seq.) & adds secs. 2693 & 2696.","Health; research; stem cell research; allow, establish procedures for research and donations, prohibit mixing of human and animal embryos, establish requirements for conducting research, and require certain reports. Amends secs. 2685, 2690, 2691 & 2692 of 1978 PA 368 (MCL 333.2685 et seq.) & adds secs. 2693 & 2696.",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5131/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5131
87983,36,HB5132,1,Introduced,2009-06-23,"Criminal procedure; sentencing guidelines; sentencing guideline for certain violations of stem cell research requirements; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k). TIE BAR WITH: HB 5131'09","Criminal procedure; sentencing guidelines; sentencing guideline for certain violations of stem cell research requirements; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k). TIE BAR WITH: HB 5131'09",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5132/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5132
87984,36,HB5133,1,Introduced,2009-06-23,"Health; occupations; procedures for informed consent for human in vitro fertilization services; establish, and require certain reports. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 2694 & 2695.","Health; occupations; procedures for informed consent for human in vitro fertilization services; establish, and require certain reports. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 2694 & 2695.",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5133/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5133
87985,36,HB5134,1,Introduced,2009-06-23,"Criminal procedure; sentencing guidelines; sentencing guideline for certain violations regarding human in vitro fertilization services; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k). TIE BAR WITH: HB 5133'09","Criminal procedure; sentencing guidelines; sentencing guideline for certain violations regarding human in vitro fertilization services; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k). TIE BAR WITH: HB 5133'09",821,"House Judiciary",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5134/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5134
87986,36,HB5135,1,Introduced,2009-06-23,"Vehicles; registration plates; ""Choose Life"" specialty plate; create. Amends sec. 811e of 1949 PA 300 (MCL 257.811e) & adds sec. 811r.","Vehicles; registration plates; ""Choose Life"" specialty plate; create. Amends sec. 811e of 1949 PA 300 (MCL 257.811e) & adds sec. 811r.",827,"House Transportation",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5135/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5135
87987,36,HB5136,1,Introduced,2009-06-23,"Local government; other; use of inclusionary zoning; allow. Creates new act.","Local government; other; use of inclusionary zoning; allow. Creates new act.",888,"House Intergovernmental & Regional Affairs",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5136/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5136
87988,36,HB5137,1,Introduced,2009-06-23,"Animals; dogs; counties to enact animal control ordinances; allow. Amends sec. 29a of 1919 PA 339 (MCL 287.289a).","Animals; dogs; counties to enact animal control ordinances; allow. Amends sec. 29a of 1919 PA 339 (MCL 287.289a).",808,"House Agriculture",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5137/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5137
87989,36,HB5138,1,Introduced,2009-06-23,"Use tax; exemptions; B-licensed used auto dealer; provide same provisions as for A-licensed new car dealers. Amends secs. 2 & 4 of 1937 PA 94 (MCL 205.92 & 205.94).","Use tax; exemptions; B-licensed used auto dealer; provide same provisions as for A-licensed new car dealers. Amends secs. 2 & 4 of 1937 PA 94 (MCL 205.92 & 205.94).",825,"House Tax Policy",2009-06-24,"Printed Bill Filed 06/24/2009",https://legiscan.com/MI/bill/HB5138/2009,http://legislature.mi.gov/doc.aspx?2009-HB-5138
