bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
681723,1135,HB4001,4,Passed,2016-12-31,"Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).","Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).",0,,2016-12-31,"Reported With Recommendation Without Amendment",https://legiscan.com/MI/bill/HB4001/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4001
779325,1135,HB4610,4,Passed,2015-11-10,"Counties; boards and commissions; requirement for competitive bidding by county road commissions on certain road projects involving townships; provide for. Amends 1909 PA 283 (MCL 220.1 - 239.61) by adding sec. 19c to ch. IV. TIE BAR WITH: HB 4611'15","Counties; boards and commissions; requirement for competitive bidding by county road commissions on certain road projects involving townships; provide for. Amends 1909 PA 283 (MCL 220.1 - 239.61) by adding sec. 19c to ch. IV. TIE BAR WITH: HB 4611'15",0,,2015-11-10,"Assigned Pa 181'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4610/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4610
779394,1135,HB4611,4,Passed,2015-11-10,"Transportation; funds; contracts entered into by state transportation department and local road agencies; change bidding requirements. Amends sec. 11c of 1951 PA 51 (MCL 247.661c). TIE BAR WITH: HB 4610'15","Transportation; funds; contracts entered into by state transportation department and local road agencies; change bidding requirements. Amends sec. 11c of 1951 PA 51 (MCL 247.661c). TIE BAR WITH: HB 4610'15",0,,2015-11-10,"Assigned Pa 182'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4611/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4611
779360,1135,HB4612,1,Introduced,2015-05-14,"Vehicles; registration; registration fees; modify. Amends sec. 801 of 1949 PA 300 (MCL 257.801).","Vehicles; registration; registration fees; modify. Amends sec. 801 of 1949 PA 300 (MCL 257.801).",0,,2015-09-09,"Senate Named Conferees 08/18/2015: Sens. Goeff Hansen, Mike Shirkey, Morris Hood",https://legiscan.com/MI/bill/HB4612/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4612
779419,1135,HB4613,1,Introduced,2015-05-14,"Highways; construction and repair; replacement warranties on road repairs; modify, and extend warranty requirement to local road agencies. Amends secs. 10, 11, 12, 13 & 14 of 1951 PA 51 (MCL 247.660 et seq.).","Highways; construction and repair; replacement warranties on road repairs; modify, and extend warranty requirement to local road agencies. Amends secs. 10, 11, 12, 13 & 14 of 1951 PA 51 (MCL 247.660 et seq.).",0,,2015-09-09,"Senate Named Conferees 08/18/2015: Sens. Goeff Hansen, Mike Shirkey, Morris Hood",https://legiscan.com/MI/bill/HB4613/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4613
779412,1135,HB4614,4,Passed,2015-11-10,"Sales tax; collections; tax on motor fuel and alternative fuel; include in streamlined sales and use tax revenue equalization act. Amends secs. 3 & 5 of 2004 PA 175 (MCL 205.173 & 205.175). TIE BAR WITH: HB 4370'15, HB 4616'15, HB 4736'15, HB 4737'15, HB 4738'15, SB 0414'15","Sales tax; collections; tax on motor fuel and alternative fuel; include in streamlined sales and use tax revenue equalization act. Amends secs. 3 & 5 of 2004 PA 175 (MCL 205.173 & 205.175). TIE BAR WITH: HB 4370'15, HB 4616'15, HB 4736'15, HB 4737'15, HB 4738'15, SB 0414'15",0,,2015-11-10,"Assigned Pa 177'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4614/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4614
779294,1135,HB4615,1,Introduced,2015-05-14,"Transportation; motor fuel tax; motor fuel tax; modify. Amends secs. 2, 8, 22, 40, 45, 53, 63, 122, 151, 152, 153, 154 & 155 of 2000 PA 403 (MCL 207.1002 et seq.). TIE BAR WITH: HB 4614'15, HB 4616'15","Transportation; motor fuel tax; motor fuel tax; modify. Amends secs. 2, 8, 22, 40, 45, 53, 63, 122, 151, 152, 153, 154 & 155 of 2000 PA 403 (MCL 207.1002 et seq.). TIE BAR WITH: HB 4614'15, HB 4616'15",0,,2015-09-09,"Senate Named Conferees 08/18/2015: Sens. Goeff Hansen, Mike Shirkey, Morris Hood",https://legiscan.com/MI/bill/HB4615/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4615
779446,1135,HB4616,4,Passed,2015-11-10,"Transportation; motor carrier fuel tax; flat tax rate; eliminate, and establish an 18-month limitation period for filing refund claims. Amends secs. 1, 2, 2a, 4, 5, 6a, 8, 9 & 10 of 1980 PA 119 (MCL 207.211 et seq.). TIE BAR WITH: HB 4370'15, HB 4614'15, HB 4736'15, HB 4737'15, HB 4738'15, SB 0414'15","Transportation; motor carrier fuel tax; flat tax rate; eliminate, and establish an 18-month limitation period for filing refund claims. Amends secs. 1, 2, 2a, 4, 5, 6a, 8, 9 & 10 of 1980 PA 119 (MCL 207.211 et seq.). TIE BAR WITH: HB 4370'15, HB 4614'15, HB 4736'15, HB 4737'15, HB 4738'15, SB 0414'15",0,,2015-11-10,"Assigned Pa 178'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4616/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4616
780710,1135,HB4617,1,Introduced,2015-05-19,"Environmental protection; landfills; mining, including reclamation activities, in landfills; prohibit. Amends sec. 11518 of 1994 PA 451 (MCL 324.11518).","Environmental protection; landfills; mining, including reclamation activities, in landfills; prohibit. Amends sec. 11518 of 1994 PA 451 (MCL 324.11518).",2832,"House Natural Resources",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4617/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4617
780604,1135,HB4618,1,Introduced,2015-05-19,"Veterans; benefits; service bonus for certain Vietnam veterans; expand eligibility. Amends secs. 2, 7 & 11 of 1974 PA 370 (MCL 35.1022 et seq.).","Veterans; benefits; service bonus for certain Vietnam veterans; expand eligibility. Amends secs. 2, 7 & 11 of 1974 PA 370 (MCL 35.1022 et seq.).",889,"House Appropriations",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4618/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4618
780589,1135,HB4619,1,Introduced,2015-05-19,"State financing and management; purchasing; prohibition from receiving a state contract for corporations or business entities that participate in collection of electronic data and metadata of individuals; provide for. Amends sec. 261 of 1984 PA 431 (MCL 18.1261) & adds sec. 261e.","State financing and management; purchasing; prohibition from receiving a state contract for corporations or business entities that participate in collection of electronic data and metadata of individuals; provide for. Amends sec. 261 of 1984 PA 431 (MCL 18.1261) & adds sec. 261e.",899,"House Government Operations",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4619/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4619
780681,1135,HB4620,1,Introduced,2015-05-19,"Property tax; tax tribunal; jurisdictional requirements for appeal of principal residence exemption; revise under certain circumstances. Amends sec. 35a of 1973 PA 186 (MCL 205.735a). TIE BAR WITH: HB 4621'15","Property tax; tax tribunal; jurisdictional requirements for appeal of principal residence exemption; revise under certain circumstances. Amends sec. 35a of 1973 PA 186 (MCL 205.735a). TIE BAR WITH: HB 4621'15",825,"House Tax Policy",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4620/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4620
780669,1135,HB4621,1,Introduced,2015-05-19,"Property tax; tax tribunal; reapply to tax tribunal after deadline if treasurer agrees; allow. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc). TIE BAR WITH: HB 4620'15","Property tax; tax tribunal; reapply to tax tribunal after deadline if treasurer agrees; allow. Amends sec. 7cc of 1893 PA 206 (MCL 211.7cc). TIE BAR WITH: HB 4620'15",825,"House Tax Policy",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4621/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4621
780741,1135,HB4622,1,Introduced,2015-05-19,"Civil procedure; personal protection orders; personal protection orders for victims of human trafficking; provide for. Amends sec. 2950a of 1961 PA 236 (MCL 600.2950a).","Civil procedure; personal protection orders; personal protection orders for victims of human trafficking; provide for. Amends sec. 2950a of 1961 PA 236 (MCL 600.2950a).",821,"House Judiciary",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4622/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4622
780633,1135,HB4623,1,Introduced,2015-05-19,"Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).","Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).",3165,"House Elections",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4623/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4623
780651,1135,HB4624,1,Introduced,2015-05-19,"Elections; other; use of filing fee for county offices and for office of state senator or representative; modify. Amends secs. 163, 193, 224 & 254 of 1954 PA 116 (MCL 168.163 et seq.).","Elections; other; use of filing fee for county offices and for office of state senator or representative; modify. Amends secs. 163, 193, 224 & 254 of 1954 PA 116 (MCL 168.163 et seq.).",3165,"House Elections",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4624/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4624
780618,1135,HB4625,1,Introduced,2015-05-19,"Human services; medical services; automatic approval of medicaid application if not approved or denied by the department in 45 days; allow under certain circumstances. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 107a.","Human services; medical services; automatic approval of medicaid application if not approved or denied by the department in 45 days; allow under certain circumstances. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 107a.",1722,"House Families, Children, And Seniors",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4625/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4625
780725,1135,HB4626,1,Introduced,2015-05-19,"Human services; medical services; retroactive spend down on funeral costs; allow. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 107b.","Human services; medical services; retroactive spend down on funeral costs; allow. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 107b.",1722,"House Families, Children, And Seniors",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4626/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4626
780576,1135,HB4627,1,Introduced,2015-05-19,"Human services; long-term care; definition of licensed long-term care facility; include adult foster care facility. Amends sec. 109 of 1939 PA 280 (MCL 400.109).","Human services; long-term care; definition of licensed long-term care facility; include adult foster care facility. Amends sec. 109 of 1939 PA 280 (MCL 400.109).",889,"House Appropriations",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4627/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4627
780696,1135,HB4628,1,Introduced,2015-05-19,"Insurance; no-fault; rates; require premium credit for excess charges made after points assessed by secretary of state expire. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 2111f.","Insurance; no-fault; rates; require premium credit for excess charges made after points assessed by secretary of state expire. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 2111f.",894,"House Insurance",2015-05-20,"Printed Bill Filed 05/20/2015",https://legiscan.com/MI/bill/HB4628/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4628
781072,1135,HB4629,4,Passed,2016-12-31,"Criminal procedure; forfeiture; requirement for property owner to provide cash bond to contest forfeiture proceedings and to pay costs and expenses of forfeiture proceedings under certain circumstances; eliminate. Amends secs. 7523 & 7524 of 1978 PA 368 (MCL 333.7523 & 333.7524).","Criminal procedure; forfeiture; requirement for property owner to provide cash bond to contest forfeiture proceedings and to pay costs and expenses of forfeiture proceedings under certain circumstances; eliminate. Amends secs. 7523 & 7524 of 1978 PA 368 (MCL 333.7523 & 333.7524).",0,,2016-12-31,"Assigned Pa 418'16 With Immediate Effect",https://legiscan.com/MI/bill/HB4629/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4629
781054,1135,HB4630,1,Introduced,2015-05-20,"Labor; notices; notice requirements in advertising for replacements for striking workers; repeal. Amends title of 1962 PA 150 (MCL 423.251 - 423.254) & repeals sec. 3a of 1962 PA 150 (MCL 423.253a).","Labor; notices; notice requirements in advertising for replacements for striking workers; repeal. Amends title of 1962 PA 150 (MCL 423.251 - 423.254) & repeals sec. 3a of 1962 PA 150 (MCL 423.253a).",3331,"Senate Commerce",2016-12-08,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/HB4630/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4630
781025,1135,HB4631,1,Introduced,2015-05-20,"Public utilities; electric utilities; use of securitization bonds for funding of retired generating plants; allow. Amends secs. 10h & 10i of 1939 PA 3 (MCL 460.10h & 460.10i).","Public utilities; electric utilities; use of securitization bonds for funding of retired generating plants; allow. Amends secs. 10h & 10i of 1939 PA 3 (MCL 460.10h & 460.10i).",3214,"House Energy Policy",2015-05-21,"Printed Bill Filed 05/21/2015",https://legiscan.com/MI/bill/HB4631/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4631
781038,1135,HB4632,1,Introduced,2015-05-20,"Education; reorganization; procedures for annexation; revise to allow optional vote within annexing school district. Amends sec. 901 of 1976 PA 451 (MCL 380.901).","Education; reorganization; procedures for annexation; revise to allow optional vote within annexing school district. Amends sec. 901 of 1976 PA 451 (MCL 380.901).",818,"House Education",2015-05-21,"Printed Bill Filed 05/21/2015",https://legiscan.com/MI/bill/HB4632/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4632
781317,1135,HB4633,1,Introduced,2015-05-21,"Animals; birds; issuance of carrier pigeon permits; require compliance with local ordinances and regulations and prohibit the enactment of local ordinances that prohibit the keeping of carrier pigeons. Amends sec. 2 of 1974 PA 57 (MCL 433.352).","Animals; birds; issuance of carrier pigeon permits; require compliance with local ordinances and regulations and prohibit the enactment of local ordinances that prohibit the keeping of carrier pigeons. Amends sec. 2 of 1974 PA 57 (MCL 433.352).",2830,"House Local Government",2015-05-26,"Printed Bill Filed 05/22/2015",https://legiscan.com/MI/bill/HB4633/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4633
781303,1135,HB4634,4,Passed,2016-06-09,"Vehicles; registration; renewal deadline for vehicle registration; modify to provide a grace period under certain circumstances. Amends sec. 801 of 1949 PA 300 (MCL 257.801).","Vehicles; registration; renewal deadline for vehicle registration; modify to provide a grace period under certain circumstances. Amends sec. 801 of 1949 PA 300 (MCL 257.801).",0,,2016-06-09,"Assigned Pa 148'16 With Immediate Effect",https://legiscan.com/MI/bill/HB4634/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4634
781246,1135,HB4635,1,Introduced,2015-05-21,"Economic development; other; commercial rehabilitation act; extend sunset. Amends sec. 16 of 2005 PA 210 (MCL 207.856).","Economic development; other; commercial rehabilitation act; extend sunset. Amends sec. 16 of 2005 PA 210 (MCL 207.856).",825,"House Tax Policy",2015-05-26,"Printed Bill Filed 05/22/2015",https://legiscan.com/MI/bill/HB4635/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4635
781307,1135,HB4636,4,Passed,2016-05-11,"Occupations; insurance; sale of insurance for self-service storage units; eliminate license requirement. Amends sec. 1202 of 1956 PA 218 (MCL 500.1202).","Occupations; insurance; sale of insurance for self-service storage units; eliminate license requirement. Amends sec. 1202 of 1956 PA 218 (MCL 500.1202).",0,,2016-05-11,"Assigned Pa 114'16 With Immediate Effect",https://legiscan.com/MI/bill/HB4636/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4636
782091,1135,HB4637,4,Passed,2016-12-28,"Transportation; other; regulations for transportation network companies; establish. Creates new act.","Transportation; other; regulations for transportation network companies; establish. Creates new act.",0,,2016-12-28,"Assigned Pa 345'16 With Immediate Effect",https://legiscan.com/MI/bill/HB4637/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4637
